itemid,boardid,userid,isSolvedTopic
18,232678,5887,1
18,232678,6193,1
18,232678,5887,1
18,232678,2123,1
18,232678,5887,1
18,232678,4713,1
18,232678,2123,1
18,232678,5887,1
18,232678,2123,1
18,232678,5887,1
18,232678,2123,1
18,232678,5887,1
18,232678,2123,1
18,232678,1618,1
18,232678,5176,1
18,232678,1618,1
15,232680,4016,1
15,232680,6148,1
15,232680,6456,1
15,232680,5887,1
15,232680,2123,1
15,232680,5216,1
15,232680,3807,1
15,232680,4713,1
15,232680,6354,1
15,232680,5125,1
15,232680,4778,1
15,232681,1154,0
15,232681,6148,0
15,232681,5887,0
15,232681,5216,0
15,232681,4783,0
15,232681,6354,0
15,232681,1511,0
15,232681,3807,0
15,232681,6354,0
15,232681,5125,0
15,232681,4713,0
15,232681,4778,0
15,232681,6354,0
15,232681,3733,0
15,232681,5176,0
15,232681,4778,0
38,232682,4439,1
38,232682,2402,1
38,232682,6456,1
38,232682,6148,1
38,232682,6040,1
38,232682,6456,1
38,232682,2773,1
38,232682,5232,1
38,232682,5887,1
38,232682,5089,1
38,232682,6040,1
38,232682,5176,1
38,232682,5125,1
38,232682,4255,1
38,232682,4214,1
38,232682,3733,1
38,232682,5125,1
38,232682,4214,1
16,232686,5535,0
16,232686,2949,0
16,232686,5887,0
16,232686,6480,0
33,232689,4761,0
33,232689,5887,0
33,232689,4761,0
33,232689,2997,0
17,232703,5033,0
17,232703,6148,0
17,232703,4016,0
17,232703,5176,0
17,232703,5887,0
17,232703,4783,0
17,232703,5176,0
17,232703,5125,0
17,232703,4713,0
17,232703,2236,0
38,232706,6148,0
38,232706,5887,0
38,232706,4381,0
38,232706,2773,0
38,232706,5232,0
38,232706,5887,0
38,232706,5232,0
38,232706,2872,0
38,232706,4255,0
22,232708,3733,1
22,232708,2981,1
22,232708,5887,1
22,232708,5292,1
22,232708,4255,1
41,232713,3617,0
41,232713,6148,0
41,232713,2981,0
41,232713,2721,0
41,232713,5887,0
41,232713,4713,0
41,232713,2721,0
41,232713,1852,0
41,232713,4713,0
41,232713,2721,0
41,232713,4783,0
41,232713,2721,0
41,232713,2658,0
41,232713,2721,0
41,232713,4713,0
41,232713,2721,0
41,232713,4713,0
41,232713,2721,0
46,232716,5887,0
46,232716,5292,0
46,232716,2454,0
46,232716,5887,0
46,232716,5292,0
46,232716,2454,0
15,232718,5887,0
15,232718,4783,0
15,232718,4139,0
15,232718,5292,0
15,232718,2158,0
15,232718,5176,0
15,232718,6456,0
15,232718,5216,0
15,232718,6193,0
15,232718,4774,0
15,232718,4713,0
15,232718,6148,0
10,232733,5176,0
10,232733,6456,0
10,232733,6148,0
10,232733,2981,0
10,232733,2123,0
10,232733,4597,0
10,232733,5887,0
10,232733,5216,0
10,232733,5292,0
10,232733,6193,0
10,232733,1511,0
10,232733,2123,0
10,232733,4783,0
10,232733,5216,0
10,232733,2123,0
10,232733,4713,0
10,232733,5887,0
10,232733,2123,0
38,232735,6148,0
38,232735,6456,0
38,232735,2123,0
38,232735,5887,0
38,232735,5216,0
38,232735,5292,0
38,232735,4381,0
38,232735,2773,0
38,232735,5176,0
38,232735,1511,0
38,232735,4713,0
38,232735,5887,0
38,232735,1371,0
38,232748,5887,0
38,232748,5292,0
38,232748,4016,0
38,232748,5216,0
38,232748,3427,0
38,232748,6456,0
38,232748,6148,0
38,232748,3427,0
50,232752,5887,0
50,232752,5216,0
50,232752,6456,0
50,232752,1581,0
50,232752,5216,0
50,232752,1581,0
50,232752,6148,0
50,232752,1581,0
50,232752,6456,0
50,232752,1581,0
50,232752,6456,0
50,232752,1581,0
50,232752,6456,0
50,232752,1581,0
50,232752,6456,0
50,232752,1581,0
15,232763,5887,1
15,232763,6148,1
15,232763,4139,1
15,232763,5292,1
15,232763,6456,1
15,232763,2402,1
15,232763,2123,1
15,232763,5216,1
15,232763,2737,1
15,232768,5292,1
15,232768,1154,1
15,232768,5887,1
15,232768,6148,1
15,232768,4139,1
15,232768,1154,1
15,232768,1511,1
15,232768,5887,1
15,232768,5292,1
15,232768,4177,1
15,232768,5887,1
15,232768,5292,1
15,232768,1511,1
15,232768,5292,1
15,232768,1511,1
15,232768,5292,1
15,232768,5216,1
15,232768,5176,1
15,232768,6456,1
15,232768,5292,1
15,232768,4177,1
17,232772,6456,0
17,232772,2158,0
17,232772,5033,0
17,232772,4783,0
17,232772,5887,0
17,232772,6148,0
17,232772,2158,0
17,232772,6148,0
17,232772,5033,0
17,232772,4139,0
17,232772,5887,0
17,232772,2158,0
17,232772,5033,0
38,232775,6148,1
38,232775,4216,1
38,232775,6456,1
38,232775,1228,1
38,232775,6456,1
38,232775,6148,1
38,232775,6040,1
38,232775,6456,1
38,232775,5887,1
38,232775,1228,1
38,232775,6456,1
38,232775,4783,1
38,232775,6456,1
38,232775,4783,1
38,232775,6040,1
38,232775,4783,1
38,232775,1228,1
38,232775,5887,1
38,232775,6040,1
38,232775,1228,1
38,232775,6040,1
38,232775,1228,1
16,232778,2158,0
16,232778,2949,0
16,232778,6456,0
16,232778,2158,0
16,232778,5887,0
16,232778,2158,0
16,232778,5887,0
16,232778,4139,0
16,232778,6148,0
16,232778,3742,0
38,232782,5633,0
38,232782,6148,0
38,232782,5633,0
38,232782,5364,0
38,232782,5633,0
38,232782,5887,0
38,232782,5633,0
15,232786,6148,1
15,232786,6456,1
15,232786,5216,1
15,232786,5887,1
15,232786,4783,1
15,232786,6456,1
15,232786,2158,1
10,232786,6193,1
10,232786,2158,1
10,232786,4783,1
17,232791,6176,0
17,232791,6148,0
17,232791,4487,0
17,232791,5887,0
17,232791,4487,0
17,232791,5216,0
17,232791,4487,0
17,232791,2123,0
17,232791,4487,0
25,232792,6148,0
25,232792,6456,0
25,232792,4266,0
25,232792,6456,0
25,232792,5887,0
25,232792,4266,0
15,232794,3807,0
15,232794,6148,0
15,232794,5292,0
15,232794,4547,0
15,232794,6456,0
15,232794,5292,0
15,232794,1279,0
15,232794,5216,0
15,232794,5887,0
15,232794,1154,0
15,232794,5887,0
15,232794,1279,0
15,232794,3435,0
15,232794,1279,0
35,232799,2158,1
35,232799,6338,1
35,232799,5887,1
35,232799,6456,1
35,232799,2158,1
15,232801,3807,1
15,232801,3733,1
15,232801,6456,1
15,232801,1655,1
15,232801,6148,1
15,232801,1655,1
15,232801,6456,1
15,232801,3807,1
15,232801,1655,1
15,232801,3807,1
15,232801,6148,1
15,232801,3807,1
15,232801,6148,1
15,232801,1655,1
15,232801,6456,1
15,232801,1655,1
15,232803,4139,0
15,232803,6456,0
15,232803,3807,0
15,232803,6456,0
15,232803,5432,0
15,232803,6148,0
15,232803,6456,0
15,232803,5432,0
15,232803,6456,0
15,232803,5432,0
15,232803,6456,0
15,232803,5432,0
25,232808,6456,0
25,232808,2930,0
16,232811,4774,0
16,232811,4139,0
16,232811,6456,0
16,232811,4470,0
46,232827,1810,0
46,232827,3733,0
46,232827,3692,0
46,232827,3733,0
46,232827,1810,0
46,232827,3692,0
16,232832,3733,0
16,232832,5775,0
17,3814,3285,0
17,4399,1474,0
38,4476,5257,0
38,5198,1731,0
55,5957,5068,0
16,7178,6351,0
15,7589,5701,1
17,7969,5680,1
16,8643,3881,0
22,8648,1150,0
25,8662,3558,0
46,9560,5043,1
16,9949,4305,0
15,10126,1188,1
16,10703,1864,1
16,11347,4475,0
25,12444,5491,0
15,13486,4191,1
16,13859,3155,0
16,13952,3285,1
15,15984,1689,0
17,16511,4191,0
33,16908,4564,0
46,17069,2837,0
16,17153,3898,1
17,17525,3330,0
15,17859,2999,1
16,18885,2662,0
16,19240,4382,1
16,19247,1242,1
25,19343,5307,1
25,19343,4970,1
17,20297,4859,0
35,20592,5175,1
15,21697,4499,0
15,22592,5680,0
22,22851,3898,0
33,23144,4564,0
15,23316,1689,0
15,23316,4012,0
16,24193,2254,1
16,24193,2086,1
55,25060,5033,0
15,25981,4190,1
44,26348,6407,0
40,27044,2379,1
15,27395,4208,0
16,27970,5790,1
16,28064,5939,1
15,29784,5074,0
38,29838,3881,1
38,29945,4190,1
25,30705,5491,0
15,31651,2809,0
15,31888,2320,1
16,32436,5895,0
43,32874,1303,0
16,34283,3645,0
16,35527,3898,0
38,36491,1164,1
15,38514,4891,0
15,38565,2743,1
38,39795,3758,0
16,40486,5544,1
17,40584,2236,1
38,40724,2247,0
16,41478,1950,1
17,42126,2662,0
16,42250,1891,0
40,42334,3692,0
55,42359,4295,0
38,42392,2624,1
25,42883,5593,1
44,43515,6407,0
16,43796,3330,1
15,45067,1065,1
15,46170,5790,0
16,48024,3155,0
16,48505,3083,0
16,49055,4828,1
16,49055,4783,1
16,49055,3122,1
18,50574,4774,0
18,50574,2236,0
16,51087,2713,1
16,51356,4510,0
16,51542,4475,0
25,51926,5752,0
15,52010,2045,0
16,53694,3970,1
18,54264,5544,0
16,54669,5492,0
16,55016,4191,0
16,55811,4996,0
16,56020,5787,1
16,57788,1331,1
16,57788,1120,1
16,57975,5002,1
17,59271,2236,0
25,59872,6259,0
22,60343,2402,0
16,61104,1611,0
15,61537,5175,1
17,61639,4859,1
15,62586,1529,0
15,62804,1086,0
15,63974,1331,1
38,65094,6407,1
38,65094,4059,1
16,65128,1842,0
15,67294,1120,1
15,67294,2108,1
18,67384,4059,0
16,67448,6037,0
18,67991,5544,0
16,68009,3881,1
16,68009,3387,1
17,70967,4859,0
38,72006,1731,0
18,72330,5843,0
15,73058,5543,0
16,74309,2958,0
16,76901,3898,0
29,77400,1812,0
15,78042,6437,0
15,78509,3970,1
33,78571,4782,1
16,78708,3710,1
38,79673,6206,1
16,80658,2137,1
16,80929,3164,1
17,82529,2994,0
16,83071,1703,0
38,83501,3503,1
18,83708,2912,1
15,84524,3552,1
15,85636,4806,0
15,85772,2743,0
25,86262,4970,0
16,87130,1164,1
17,87135,2448,1
25,88395,5593,0
25,90170,4830,1
15,90803,6437,1
33,90975,4564,1
16,91118,3085,1
18,91760,2912,0
38,92988,5257,0
38,93051,3250,1
16,93234,3596,1
16,94479,4154,1
16,94627,2252,1
25,95917,5556,0
16,97499,3898,1
15,97992,3881,0
15,97992,1243,0
25,98796,4863,1
40,99439,2743,1
25,100705,4863,1
16,101115,3596,0
16,101590,4783,1
16,101590,3898,1
46,101965,3250,0
46,101965,2530,0
38,102259,4047,0
27,102826,5593,1
16,103900,1120,0
16,104021,1812,1
31,104418,5963,0
38,104436,2624,1
16,104510,3774,1
46,105442,2008,1
46,105442,5472,1
16,107852,5449,1
46,109340,2008,1
38,109599,2515,1
38,109599,2273,1
18,109984,2912,1
46,110372,5906,0
16,113434,3881,1
16,113434,5656,1
16,113434,3881,1
25,113889,5895,0
16,114345,3898,0
15,114506,4996,1
16,114917,4859,0
17,116300,6007,0
33,117220,1450,1
16,118807,2565,0
15,118829,6456,0
16,118998,3596,0
38,119287,4416,1
17,120429,2476,0
15,123199,5871,1
15,123707,4276,0
16,123960,5787,0
16,124074,4475,0
38,127201,2109,0
22,127412,3085,1
33,127572,4564,1
25,128310,6480,1
25,128310,5556,1
15,129750,6397,0
15,129750,4891,0
40,129881,1891,1
15,129992,4346,1
16,130232,3613,1
15,130272,3774,1
15,132527,4208,1
38,132555,2242,1
16,132678,3881,1
16,132678,3083,1
16,132758,2625,0
15,132882,3569,1
15,133091,4154,1
33,133958,4564,1
16,134767,1242,1
17,134843,2718,0
16,135294,3596,0
18,135516,5544,0
50,136031,3459,1
16,136725,3459,1
15,136756,4276,1
16,136966,3596,0
16,137354,1842,1
46,137442,2314,1
46,137442,4214,1
44,138050,2119,1
29,138092,1812,0
16,138466,1758,1
29,139302,4863,0
50,139881,5118,0
33,140762,4564,0
50,141143,3501,1
50,141143,3523,1
50,141143,5441,1
50,141143,4460,1
50,141143,5687,1
16,141750,3596,0
38,141961,4986,0
41,142610,1843,0
17,142631,6407,1
15,143296,3596,1
33,143582,1891,1
50,144109,5960,0
41,144482,3071,1
41,144482,4064,1
22,145030,1474,1
15,145082,3645,1
41,145209,3174,0
16,145541,2034,0
22,145799,5593,1
33,146192,4564,0
46,147447,2141,1
46,147447,3025,1
46,147447,2008,1
55,148324,4046,1
46,149135,2141,0
16,149465,2137,0
16,149597,3881,1
16,150039,5787,0
17,150768,3710,0
46,151441,2087,1
50,152627,3459,1
46,152631,2401,0
29,152857,3898,0
29,153135,6236,1
38,153171,3898,1
15,154575,5573,0
22,155278,1474,1
50,156071,1051,1
50,156071,5532,1
50,156071,2266,1
41,157144,4064,0
16,158055,3898,1
17,158085,4641,0
38,158519,3250,1
16,159122,4059,1
41,159556,4403,0
15,159676,4891,1
15,160642,5543,1
38,161811,5359,0
16,162326,5622,1
29,164920,1812,0
16,165275,5163,0
38,165729,2981,1
38,166543,2759,1
38,166658,2119,0
29,167194,5680,1
16,167770,1355,1
15,167804,1689,1
15,167889,5481,1
15,167889,6337,1
16,167900,4989,0
16,167985,3611,1
16,168296,2206,0
38,169352,4986,1
38,169352,3826,1
16,169853,3596,1
46,170090,2401,0
50,170598,6147,0
15,171387,4091,1
16,171522,3881,0
50,172359,1531,0
50,172359,6248,0
15,173537,3898,1
22,173603,2360,1
46,173969,3250,1
38,174141,4863,1
50,174456,4533,1
50,174456,3459,1
50,174456,1322,1
15,174590,4154,0
22,175119,1965,0
41,175862,4064,0
46,176031,1881,0
50,176224,1696,0
33,176339,4564,1
41,176478,3071,1
38,177300,3025,1
50,177325,2595,0
15,177680,4154,0
15,177960,1950,1
16,178997,1988,1
50,179641,4693,1
50,180075,5887,1
16,180200,3645,0
22,181867,1708,1
50,182755,1800,0
50,183316,5895,0
50,183316,3158,0
16,183546,6342,1
38,184367,4532,1
38,185000,3648,0
38,186924,4829,0
41,187450,3071,0
44,188365,2208,0
41,188523,4403,1
16,188894,4641,0
46,189168,4277,0
25,191774,3859,1
25,191980,1212,1
16,193860,5491,0
22,194148,1708,0
18,194454,5544,0
15,194560,2082,1
18,195575,6486,0
16,196355,3881,0
16,196580,4863,1
25,196644,6480,1
25,198856,5556,0
46,198940,2008,1
46,198940,2401,1
50,199926,3158,0
22,200758,5732,1
16,201577,5593,1
16,201906,6315,0
16,201949,3710,0
50,202072,2817,1
15,202449,1086,1
50,202632,4139,0
40,202742,6396,1
55,202753,5593,0
15,202784,4154,1
16,202953,3881,1
25,203030,3596,1
50,203738,4047,1
25,205365,5491,1
22,205433,3710,0
50,205458,3158,0
41,205716,6313,0
16,206820,3898,1
15,206921,1748,1
41,207643,1852,1
33,207920,3085,1
33,207920,4761,1
33,207920,1606,1
15,208233,6338,0
25,208380,3596,1
25,208440,3558,1
16,208915,4715,0
16,208915,3733,0
16,208915,5216,0
16,208915,6040,0
16,208915,5406,0
16,209220,4830,1
16,209220,3387,1
16,209310,6193,1
16,209653,1655,1
113,209754,1030,0
50,210205,5601,0
50,210205,3876,0
50,210205,3940,0
41,210408,6313,0
16,211757,3898,0
22,212726,1891,0
17,214088,4863,0
29,214226,3898,1
16,214817,5175,1
50,214939,1698,0
50,214939,4460,0
41,215057,6313,0
50,215363,1531,1
50,215363,6248,1
50,215626,5826,0
50,215626,5687,0
16,216072,5787,1
41,216334,3071,0
16,216368,5593,1
22,217142,3898,0
50,217669,5441,0
16,217994,3898,1
46,218050,4403,0
89,219335,5491,0
89,219338,5491,0
89,219640,6193,0
89,219733,1120,0
186,220967,4774,0
186,220967,5491,0
186,221088,1843,0
186,221109,3710,0
186,221151,1437,0
186,221163,2817,0
186,221195,2994,0
186,221694,5687,0
186,221764,1843,0
186,221764,1172,0
127,221884,5043,0
127,223092,1748,0
186,223396,3250,0
186,223470,2224,0
186,223514,2131,0
186,223514,1973,0
186,223533,2994,0
186,223649,5283,0
186,223697,1307,0
186,223697,2224,0
186,223761,1307,0
186,223795,2360,0
186,223961,4209,0
186,223987,4039,0
186,224008,6193,0
8,224395,6040,0
33,224454,4761,0
15,224469,1655,1
89,224790,2966,0
25,224979,3558,1
41,224984,3617,0
89,225018,2966,0
186,225204,3248,0
186,225204,1843,0
89,225832,2966,0
29,226058,1812,0
186,226336,3174,0
41,226425,5216,0
41,226425,3617,0
17,226441,1453,1
22,226718,3155,0
25,227064,2123,1
41,227153,3071,0
16,227155,3596,1
16,227167,3692,0
15,227322,6338,0
15,227494,3435,0
186,227577,6185,0
15,227690,5043,0
50,228712,4250,1
15,228742,2251,1
25,228784,3558,0
113,228789,1030,0
113,228799,1030,0
186,229042,2402,0
113,229180,2249,0
113,229180,1030,0
113,229180,5555,0
113,229180,1030,0
113,229226,4783,0
113,229234,1030,0
41,229359,1606,1
29,229371,4783,0
15,229494,4276,1
25,229637,3558,1
113,229659,1030,0
113,229659,4449,0
113,229659,5555,0
25,229668,5043,0
16,229949,3596,0
41,230088,3071,0
9,230172,6193,0
9,230172,5216,0
186,230319,5887,0
186,230319,4220,0
113,230747,2007,0
27,230751,6016,1
29,230837,2224,1
29,230837,3527,1
18,230844,2236,1
89,230972,2966,0
18,231254,5843,1
15,231266,4311,1
15,231304,4311,0
33,231388,4761,1
33,231388,4564,1
50,231389,2817,0
41,231410,3071,0
41,231410,3617,0
41,231410,1606,0
41,231410,1852,0
186,231539,6040,0
16,231596,4715,0
44,231640,2402,1
15,231649,3807,1
15,231649,1437,1
15,231649,6354,1
46,231696,4135,1
46,231696,6366,1
15,231699,1164,0
186,231708,1843,0
186,231708,3463,0
186,231708,3248,0
22,231764,2254,1
22,231764,6016,1
22,231764,1708,1
15,231886,2464,1
16,231922,4989,1
16,231922,4597,1
41,231972,3071,1
15,231996,5176,1
18,232033,5843,1
15,232050,1120,1
16,232051,6148,1
18,232132,5843,1
186,232151,5292,0
186,232151,5176,0
186,232151,5216,0
186,232151,2158,0
186,232151,5292,0
186,232151,4841,0
186,232151,6338,0
186,232151,5887,0
186,232151,6040,0
186,232151,6456,0
186,232151,5176,0
186,232151,6040,0
15,232152,1748,1
15,232152,3353,1
46,232162,4135,0
46,232162,6148,0
22,232164,5125,0
16,232176,4774,0
16,232176,6148,0
16,232176,3596,0
16,232176,4783,0
16,232176,3596,0
16,232176,4783,0
16,232176,3596,0
16,232176,5125,0
16,232176,4783,0
15,232182,6148,1
89,232207,2966,0
16,232209,6148,1
16,232209,3596,1
16,232229,5176,0
15,232233,6354,0
38,232322,2046,0
15,232332,6354,0
25,232347,2158,0
25,232347,4774,0
25,232347,5593,0
25,232347,6148,0
46,232358,4135,0
46,232358,4091,0
46,232358,4135,0
46,232358,3733,0
46,232358,4091,0
46,232358,3733,0
22,232373,5787,1
50,232374,5887,0
29,232387,5680,0
22,232391,5858,0
25,232403,6456,1
25,232403,5043,1
25,232403,6456,1
25,232403,5043,1
29,232444,2362,0
22,232469,5125,1
17,232477,5216,0
17,232477,4783,0
17,232477,2718,0
17,232477,3944,0
15,232480,1864,1
15,232480,6354,1
15,232487,6354,0
15,232502,5307,1
18,232506,5843,0
50,232508,3248,0
15,232511,1864,0
15,232511,6354,0
17,232525,6040,1
16,232531,4917,1
15,232540,6116,1
15,232556,6338,0
22,232560,5125,1
29,232581,2362,0
29,232581,4316,0
16,232584,2946,0
41,232592,1606,1
50,232660,3072,0
25,232673,4669,1
25,232673,6351,1
18,232678,5216,1
15,232680,4778,1
15,232681,4778,0
38,232682,3733,1
38,232682,6456,1
38,232682,5125,1
38,232682,4214,1
16,232686,5535,0
16,232686,6480,0
33,232689,4761,0
33,232689,2997,0
17,232703,5216,0
17,232703,2236,0
38,232706,4135,0
38,232706,4783,0
22,232708,3733,1
22,232708,2946,1
41,232713,1852,0
41,232713,2721,0
15,232718,1864,0
38,232735,4135,0
38,232735,4783,0
38,232735,5176,0
38,232748,4135,0
38,232748,3427,0
38,232748,5125,0
38,232748,2946,0
15,232763,3733,1
15,232763,2402,1
15,232763,1390,1
15,232763,2946,1
15,232768,5216,1
17,232772,5216,0
38,232775,6040,1
38,232775,6456,1
38,232775,5125,1
38,232775,4783,1
38,232775,6040,1
16,232778,6148,0
16,232778,3742,0
38,232782,5633,0
38,232782,1864,0
38,232782,5125,0
38,232782,5633,0
38,232782,5176,0
17,232791,6148,0
17,232791,5216,0
15,232794,6148,0
15,232794,1390,0
15,232794,4783,0
15,232794,6354,0
15,232794,4937,0
15,232794,3807,0
15,232794,1960,0
35,232799,5216,1
35,232799,6338,1
35,232799,5887,1
15,232801,5887,1
15,232801,5216,1
15,232801,5125,1
15,232803,6148,0
15,232803,5887,0
25,232808,6148,0
25,232808,5887,0
25,232808,2930,0
16,232811,6148,0
16,232811,6456,0
16,232811,5887,0
16,232811,2158,0
16,232811,5176,0
46,232827,1810,0
46,232827,3692,0
46,232827,1810,0
46,232827,3692,0
46,232827,1810,0
46,232827,3692,0
46,232827,5887,0
46,232827,3733,0
16,232832,5775,0
16,232832,5176,0
16,232832,6456,0
16,232832,5176,0
16,232832,6148,0
16,232832,4774,0
16,232832,6148,0
16,232832,5176,0
16,232832,6456,0
16,232832,5887,0
16,232832,5125,0
16,232832,5775,0
16,232832,4169,0
16,232832,5176,0
16,232832,4169,0
16,232832,5176,0
15,232839,2158,1
15,232839,6148,1
15,232839,2123,1
15,232839,2158,1
15,232839,5307,1
15,232839,6456,1
15,232839,5887,1
15,232839,4169,1
15,232839,2158,1
15,232839,4169,1
15,232839,5307,1
35,232841,6148,1
35,232841,6456,1
35,232841,6338,1
35,232841,4922,1
35,232841,2946,1
35,232841,6397,1
35,232841,5176,1
35,232841,4922,1
35,232841,2946,1
35,232841,5176,1
35,232841,5292,1
35,232841,4169,1
35,232841,6397,1
15,232860,4929,1
15,232860,6148,1
15,232860,6116,1
15,232860,5216,1
15,232860,5887,1
15,232860,5125,1
15,232860,4783,1
15,232860,3811,1
15,232860,6354,1
15,232860,4783,1
15,232860,4139,1
15,232860,3811,1
15,232860,4783,1
15,232860,3811,1
113,232862,4449,0
113,232862,1030,0
113,232862,4449,0
113,232862,1030,0
113,232862,4449,0
113,232862,1030,0
15,232866,6366,0
15,232866,6338,0
15,232866,5887,0
15,232866,5216,0
15,232866,1150,0
46,232869,5887,0
46,232869,2945,0
41,232871,3071,0
41,232871,6456,0
41,232871,5887,0
41,232871,5216,0
41,232871,5887,0
41,232871,3617,0
41,232871,5796,0
16,232872,4783,0
16,232872,6148,0
16,232872,4556,0
16,232872,4783,0
16,232872,6456,0
16,232872,5292,0
16,232872,5887,0
16,232872,5216,0
